TradDate,S62343,S62284,S62566,S62500,S62583,S62421,S62554,S62434,S62338,S62393,S62549,S62355,S62398,S62542,S62524,S62543,S62272,S62254,S62561,S62535,S62488,S62571,S62501,S62511,S62487,S62591,S62260,S62553,S62379,S62333,S62319,S62439,S62321,S62368,S62507,S62555,S62482,S62536,S62477,S62279,S62278,S62326,S62475,S62320,S62573,S62572,S62375,S62392,S62356,S62416,S62512,S62548,S62596,S62506,S62441,S62590,S62523,S62537,S62271,S62345,S62565,S62374,S62415,S62517,S62595,S62440,S62349,S62283,S62380,S62481,S62585,S62547,S62285,S62337,S62259,S62381,S62560,S62584,S62525,S62435,S62351,S62476,S62429,S62277,S62541,S62505,S62422,S62325,S62397,S62399,S62332,S62513,S62261,S62518,S62350,S62273,S62567,S62253,S62373,S62339
20080145,-2.280564057,-1.419476088,-1.780327278,-1.686911571,-1.566737429,-1.273786531,-1.235812043,-1.95168889,2.146140477,-1.803274315,-1.656273842,-3.133213096,-1.388252065,-1.797063118,-2.290184039,-1.669959778,-0.987701433,-2.07032042,-2.016201108,-1.493186214,-1.957728178,-1.53943652,-1.710892041,-2.001128725,-0.621059003,0.5684555,-2.285375204,-0.225454284,-3.252955299,-1.405064667,0,-1.655413988,-1.761548622,-1.464490697,-1.311137814,-1.865356477,-1.225876948,-2.080531386,-0.384418774,-0.736011834,-1.984622354,-0.9240647,-1.815167417,-2.362479813,-1.039921475,-1.564726129,-1.112360648,-0.544433942,1.086794387,-0.503891423,-2.16205086,-2.651090096,-1.774867526,0.480074031,-1.801174938,-1.123057329,-1.98777158,-2.533482544,-1.443752586,0.940208204,0.181674975,-1.263397306,-1.82074378,-1.421733385,-1.910014816,-1.825729441,-1.672825036,0.533607207,-1.278224318,-1.421377576,-1.011882396,-1.711516332,-1.642093607,0.218549145,-2.110777536,-0.856335838,-2.282934238,-1.729696322,-1.997788324,-1.895998934,-1.250193962,-1.654059258,-1.53748399,-1.813809513,-0.378742305,-1.546657562,-1.930496113,-1.33954552,-2.193316447,-1.813319472,-1.441104299,-2.216232569,-1.870660766,0.396962926,-1.789165028,-1.169132888,-2.703297182,-2.111590925,-0.931509623,-0.092203484
20080146,-1.335758948,0.37574367,-2.017704249,-1.095012774,-1.469106907,-0.860219476,-0.419293372,-1.116687973,2.259095239,-1.182474961,-1.837428793,-1.223911366,-1.041189048,-1.127943872,-1.86234746,-0.842116469,-1.156333385,-1.142245749,-0.663871096,-0.459441912,-1.258539543,-0.821804458,-1.861853103,-1.571438508,-1.035098339,-1.207967937,-2.010442849,-0.601211423,-1.602201864,-1.0537985,0,-0.974683002,-0.853673563,-1.338962923,-1.668720854,-1.310374385,-1.560207024,-0.805971618,-1.198482059,-0.457962919,-1.488466765,-0.616043133,-1.910702544,-1.556236702,-0.447743968,-0.973607369,-1.415731733,-0.855539052,0.81509579,-0.791829379,-1.656167093,-1.689420159,-1.237522312,0.228606681,0.128655353,0.177324841,-1.23223849,-2.724688773,-1.027099155,0.705156153,-0.908374876,-0.388737633,-1.82074378,-1.611297837,-1.432511112,-0.949379309,-1.188282612,0.400205405,-0.735947334,-1.066033182,-1.243772112,-1.116836929,-0.287366381,-2.098071791,-1.281168455,-1.18935533,-1.497006058,-0.899442087,-2.455614815,-1.104465398,-1.315993644,-2.276378583,-1.153112992,-1.257095702,-0.595166479,-0.955078863,-1.286997408,0.211507187,-1.287574432,-1.270873476,-1.557055219,-1.873389962,-1.585305734,0.044106992,-1.118228142,-1.357029245,0.045054953,-1.098027281,-0.211706733,-0.245875958
20080147,-0.390953838,0.25049578,-1.345136166,-0.503113977,-0.836833048,-0.066170729,-0.617906022,-0.513072852,2.372050001,-1.241598709,-2.018583745,-0.440608092,-0.694126032,-0.019117693,-0.276835433,0.314009531,-0.21681251,-0.214171078,-0.15982082,0.57430239,-0.559350908,-0.104172396,-0.85544602,-0.859380434,-1.035098339,0.28422775,-0.945079972,-0.976968562,-1.068134576,-1.177774794,0,-0.293952017,-0.257457106,-0.443531468,-0.929715904,-0.755392292,-1.894537101,0.037487052,-1.492449357,-0.55609783,-0.435648809,0,-1.517947021,-0.749993591,0.144433538,-0.382488609,-0.556180324,0.62221022,0.543397194,0.575875912,-0.734735947,-1.325545048,-0.700177097,-0.022860668,0.578949087,-1.24127389,-0.683577557,-1.816459182,-0.387584587,0.470104102,-1.162719842,0.038873763,0,-0.347534828,-0.327431111,-0.259659298,-0.438395527,0.266803603,0.697213264,-1.391765543,-0.505941198,-0.855758166,-0.348944892,-1.398714528,-0.934622889,-0.428167919,-0.711077878,-0.422814656,-1.956167734,-0.524621064,1.644992055,-2.145363989,-0.277601276,-0.700381891,0.018035348,-0.363500164,-0.643498704,0.681523159,-0.381832418,-0.72842748,-0.530061351,-1.108116285,-0.935330383,-0.308748943,-0.447291257,-1.064746023,-0.315384671,-0.639510394,0.508096158,-1.106441811
20080148,0.179187176,0.12524789,-0.672568083,0.08878482,-0.311487857,-0.033085364,-0.308953011,-0.372229324,-0.112954762,0.059123748,-0.41406846,0.342695182,0.266971551,0.21029462,-0.427836579,0.157004765,-0.385444462,0.166577505,0.061469546,0.287151195,-0.139837727,0.081022975,0.150961062,-0.335567598,-0.207019668,-1.492195686,-0.274932355,-0.488484281,-0.534067288,-0.351266167,0,0.030942318,0.027100748,-0.125527774,-0.190710955,-0.554982092,-0.520069008,0.018743526,-0.746224678,0.098134911,-0.217824405,0,-0.636900848,0.056249519,0.404413907,0.208630151,0.303371086,0.31110511,0.271698597,1.943581203,-0.367367973,-0.363875111,-0.350088549,0.777262716,0.289474544,0.05910828,-0.341788778,-0.908229591,-0.193792293,0.235052051,-1.417064807,0.019436882,0,0.189564451,-0.477503704,-0.129829649,0.046146898,0.133401802,0.348606632,-0.355344394,-0.252970599,-0.261078763,0.06157851,-0.699357264,-0.346545566,-0.761187411,-0.355538939,0.053812774,-0.499447081,-0.368155133,0.065799682,-0.884348514,0.106769722,-0.14366808,0.216424174,-0.099784359,-0.643498704,0.611020764,-0.293034181,-0.185981484,-0.265030676,-0.483652964,0.079265287,0.352855935,0,-0.292283222,0.360439624,-0.180993508,0.254048079,0.153672474
20080149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080151,0.233857019,0.022092143,-0.146428597,0.037288685,0.207311197,-0.013859902,0,0.042518498,-0.140287604,-0.028682557,0.936414699,-0.18136927,0.481172281,0,0.030981598,0.017860793,-0.05779677,0.318025436,0.277530304,-0.042550132,0.085802824,-0.018497606,0.034692173,0.149625897,0.141833908,-0.153346024,0.340864111,-0.075166733,-0.213337547,0.405300689,0.534183928,0.210192382,0.246663202,0.151905095,-0.032546597,0.207050481,0.87049373,0.355738277,0.258069904,-0.083882454,0.01621407,-0.03150435,0.177847515,0.26150051,0,-0.180311328,-0.178524347,-0.243511594,0.483161632,-0.309415659,0.187149874,0.589565676,0.270664327,-0.056965192,-0.195563969,-0.036388748,0.081509266,1.96337974,0.130545961,-1.177913862,0.752023233,0,0.921277988,0.535719624,0.229861229,0.439027997,0.023883322,0.549620891,0.575429967,0.72272067,0.537438477,0.308814443,0,0.022688739,0.53441328,-0.057003499,0.091271414,0.143912743,0.31820315,0.165440068,0.033529627,0.121201288,0.035743277,0.179516924,0.287018924,0.097630689,-0.58544933,-0.491677231,0.450740287,0.350698697,0.265043998,0.144987133,0.530442423,-0.361080807,0.038659796,0.435217187,0,0.009400141,-0.090326969,-0.147504883
20080152,0.467714039,0.044184287,-0.292857195,0.074577371,0.491528161,-0.027719804,0.261503702,0.280622087,0.180369777,0.272484292,0.795952494,-0.362738539,0.501221126,0,0.061963195,0.241120707,1.21373217,0.636050872,0.264915291,-0.085100263,0.101124757,-0.036995211,0.069384346,0.221038257,0.283667816,-0.306692048,0.401732702,0.425944819,-0.426675095,0.437724744,1.068367857,0.420384765,0.304217949,0.303810189,0.084621152,0.207050481,1.740987461,0.711476555,0.516139807,0.603953669,0.218889941,0.178524652,0.355695031,0.291673646,0.276538808,0.468809454,-0.357048693,-0.487023188,0.503293366,0.567262042,0.374299748,1.179131353,0.541328654,0.410149384,0.171118473,-0.072777496,0.163018533,-0.373977093,0.261091923,-0.188466218,1.504046467,0.239628863,-0.083752544,0.535719624,0.219412992,0.408398136,0.413977577,0.162850634,1.150859935,0.65389013,0.424293535,0.372707086,0.223490427,0.21932448,0.577166342,-0.114006998,0.182542827,0.287825487,0.636406299,0.330880136,0.067059254,0.369113015,0.071486553,0.200230415,0.320136492,0.195261378,0.66528333,-0.564518302,0.279458978,0.402654059,0.304309776,0.289974266,0.582446582,0.464246752,0.077319592,0.512934541,0,0.451206776,0.511852822,-0.095444336
20080153,0.701571058,0.06627643,2.928571947,0.111866056,0.698839358,0.595975782,0.261503702,0.518725676,0.040082173,0.243801735,1.732367193,-0.544107809,0.982393406,0.33491995,0.092944793,0.2589815,1.1559354,0.954076308,0.542445595,0.36167612,0.186927581,0.157229648,0.303556513,0.370664155,0.425501724,-0.460038072,0.742596812,0.350778086,0.17778129,0.843025433,1.130004464,0.429142781,0.361772696,0.58511592,0.201788901,0.621151444,1.499183647,0.764178522,0.774209711,0.905930503,0.421565812,0.147020302,0.533542546,0.553174156,0.276538808,1.117930236,-0.53557304,-0.730534782,0.523425101,0.257846383,0.461346202,1.015363109,0.617452996,0.353184192,0.537800915,-0.109166244,0.388736501,1.589402647,0.725255341,-0.282699327,2.2560697,0.239628863,0.837525444,0.535719624,0.208964754,0.612597204,0.437860899,0.244275951,1.726289902,0.980835195,1.612315431,0.926443328,0.446980854,0.242013219,0.865749513,0.703043153,0.273814241,0.569654609,0.649664764,0.323360132,0.10058888,0.490314303,0.10722983,0.538550771,0.607155416,0.292892066,0.691894663,-0.218523214,0.522858733,0.753352756,0.569353774,0.351593797,1.112889005,0.103165945,0.293814448,0.948151728,0.449167356,0.460606917,1.114032612,0.156181641
20080154,0.935428078,0.088368573,2.78214335,0.435034661,0.829244788,0.58211588,0.523007404,0.561244174,0.130267061,0.215119178,2.668781892,0.943120202,1.463565687,0.6698399,0.361451974,0.482241413,1.09813863,0.939620606,0.529830581,0.808452503,0.343211296,0.351454507,0.338248686,0.520290052,0.679824594,-0.613384096,1.083460923,0.851889638,-0.035556258,1.248326122,1.664188392,0.437900797,0.419327444,0.995822288,0.318956649,0.621151444,2.369677377,0.816880489,1.032279614,1.207907338,0.624241683,0.115515952,0.629580205,0.583347292,0.553077615,0.937618907,0.654589271,-0.974046376,0.543556836,-0.051569277,0.548392655,1.604928785,0.888117323,0.820298768,0.342236946,-0.145554992,0.614454469,1.4024141,1.02261003,1.79042907,3.008092933,0.239628863,0.795649172,0,0.919444918,0.581967344,0.644849687,0.325701269,2.301719869,0.912004655,2.149753908,0.990335971,0.446980854,0.264701958,0.908502575,0.646039654,0.365085654,0.851483732,0.967867914,0.4888002,0.134118507,0.611515592,0.554020787,0.876871127,1.148075696,0.476888364,0.718505996,-0.291364285,0.766258488,0.805308119,0.608619552,0.49658093,1.164893164,-0.257914862,0.332474244,1.025869083,0.449167356,0.470007058,1.716212402,0.008676758
20080155,1.169285097,0.110460717,2.635714753,0.472323347,1.036555985,0.568255978,0.523007404,0.799347763,0.450924442,0.186436621,2.528319687,-0.072547708,1.944737967,1.00475985,0.392433571,0.705501327,1.04034186,0.925164904,0.807360885,0.765902371,0.42901412,0.545679367,0.372940858,0.591702412,0.934147463,-0.76673012,0.864333995,0.776722905,0.568900127,1.280750178,1.725825,0.446658813,0.476882191,1.277128019,0.436124398,0.621151444,2.127873563,0.869582456,1.290349518,1.509884172,0.826917554,0.084011601,0.643808006,0.844847802,0.829616423,1.58673969,-0.892621733,-1.21755797,0.56368857,0.825108424,0.635439108,1.441160542,1.15878165,1.02537346,0.146672977,-0.18194374,0.840172437,1.215425554,1.153155992,1.696195962,2.895289448,0.239628863,0.7537729,0.535719624,0.90899668,0.551337484,1.034943942,0.407126586,2.877149837,0.843174115,2.036608966,1.054228614,0.446980854,0.6352847,1.197085746,1.02606298,0.456357068,0.857480096,0.981126378,0.654240268,0.553238842,0.73271688,1.000811745,1.05638805,1.43509462,0.660884662,0.74511733,-0.364205356,1.009658242,1.156006816,0.647885329,0.558200462,1.216897323,-0.618995669,0.726804161,1.46108627,0.449167356,0.911813693,1.625885433,0.260302735
20080156,1.044561353,0.13255286,2.489286155,0.509612032,1.166961416,0.554396076,0.523007404,0.64628117,0.541109331,0.48760347,2.387857482,0.580381663,1.964786812,1.00475985,0.660940752,0.72336212,0.98254509,1.24319034,0.794745872,0.723352239,0.514816944,0.527181761,0.607113025,0.663114772,0.96349241,-0.920076144,1.205198105,0.701556172,1.173356511,1.313174233,1.787461607,0.656851195,0.534436938,1.299632477,0.553292147,0.621151444,2.998367294,0.922284423,1.05378544,1.426001718,0.843131623,0.294040604,0.739845664,0.875020938,0.829616423,1.406428361,0.297540578,-1.461069564,0.583820305,0.515692765,0.722485561,2.030726218,1.040366007,0.968408268,0.513355419,0.618608715,0.777473001,3.178805294,1.283701953,1.601962853,2.782485963,0.239628863,0.711896627,0.535719624,0.898548442,0.520707624,1.058827264,0.488551903,2.717308179,0.774343575,2.574047443,1.118121257,0.67047128,0.65797344,1.239838809,0.969059481,0.547628482,1.001392839,0.994384843,0.646720265,1.743540592,0.727207731,1.036555021,1.077101541,1.468212188,0.672149742,0.771728663,-0.018210268,1.253057997,1.506705513,0.687151107,0.619819993,1.268901482,-0.980076476,0.587628896,1.181303792,0.449167356,1.13741708,1.535558465,0.312363282
20080157,0.91983761,0.408704652,2.342857558,0.546900717,1.143555313,0.540536174,0.784511106,0.884384759,0.631294219,0.458920913,2.247395277,0.399012393,1.984835657,1.00475985,0.454396767,0.741222913,0.92474832,1.228734639,0.782130858,0.680802108,0.530138877,0.508684155,0.442325204,0.656313595,0.992837356,-1.073422168,0.986071177,0.626389439,0.960018964,1.345598288,1.849098214,0.665609211,0.591991685,1.192736299,0.52074555,0.828201925,2.75656348,0.97498639,1.311855343,0.956259976,0.672883892,0.262536254,0.754073466,0.905194074,0.829616423,1.226117033,0.119016231,-1.704581158,1.066981937,0.206277106,0.709428593,1.866957975,0.921950364,1.435522845,0.880037861,0.582219967,1.00319097,2.991816747,1.247439186,1.507729744,2.669682478,0.239628863,0.670020355,0.535719624,0.888100204,0.724906692,1.082710586,0.56997722,2.557466521,1.497064245,2.4609025,1.182013901,0.67047128,0.680662179,1.036761762,0.912055982,0.638899895,0.869472825,1.007643308,0.639200262,1.777070218,0.721698581,1.072298298,0.9390116,1.501329756,0.597049212,0.798339996,0.327784821,1.28911722,1.558660875,0.726416884,0.681439525,1.320905641,-1.341157283,0.448453632,1.616520979,0.449167356,1.146817222,1.445231496,0.364423829
20080158,0.795113866,0.684856444,2.196428961,0.584189402,1.197054977,0.526676272,0.523007404,0.926903257,0.721479108,0.430238356,2.106933072,1.051941764,2.004884502,1.00475985,0.485378365,0.759083706,0.86695155,1.214278937,1.059661162,1.127578491,0.54546081,0.49018655,0.477017377,0.57129888,1.022182303,-1.226768192,1.326935288,1.127500991,0.746681416,1.005145709,1.910734821,0.674367227,0.649546432,1.215240758,0.338484607,0.828201925,2.514759666,0.724652047,1.075291265,0.486518233,0.689097961,0.472565256,0.850111124,0.704039835,1.106155231,1.045805704,-1.428194773,-0.081170531,1.550143569,-0.103138553,0.596268204,1.703189731,0.803534721,0.854477884,1.246720303,0.545831219,1.084700236,2.8048282,1.377985147,0.329815881,2.556878993,0.479257725,0.628144083,0,0.397033033,0.694276832,1.106593908,1.119598111,2.397624864,1.0324581,2.347757558,1.245906544,0.893961707,0.703350918,1.079514825,1.292079308,0.730171309,0.599636431,1.020901772,0.458720188,1.810599845,0.716189432,1.108041574,0.800921659,1.534447324,0.694679901,0.824951329,0.254943749,1.325176443,1.610616238,0.539904441,0.576323853,1.372909801,-0.515829724,0.309278367,1.694238334,0.449167356,1.156217363,1.354904528,0.416484376
20080159,0.670390122,0.961008235,2.050000363,0.621478088,1.250554641,0.831594114,0.523007404,0.969421755,1.042136489,0.401555799,1.966470867,0.870572494,2.486056783,1.3396798,0.753885545,0.571545379,0.80915478,1.532304373,1.627336785,1.574354874,0.278859178,0.897133874,0.51170955,0.173430017,1.164016211,2.146844335,1.387803879,1.052334258,0.533343869,0.66469313,1.972371428,0.884559609,0.517992724,1.10834458,0.455652356,0.828201925,3.385253396,0.777354014,1.333361169,0.402635779,0.332388428,0.682594259,0.864338925,0.734212971,1.106155231,0.865494376,-0.238032462,-0.324682125,1.570275303,0.773539148,0.483107815,0.786087568,0.490579093,1.059552576,1.051156334,0.509442471,1.0220008,2.617839654,1.508531109,1.319263526,2.444075508,0.239628863,-0.37688645,0,0.146275328,0.8984759,1.130477229,1.201023428,2.237783206,0.96362756,2.885196035,1.309799187,0.893961707,0.726039657,1.122267887,1.235075809,0.821442722,0.467716416,1.034160237,0.278240114,1.844129472,0.83739072,1.143784851,0.662831718,1.567564892,0.619579371,0.851562662,0.182102678,1.361235666,2.260058269,0.804948439,0.471208182,1.664133092,-0.876910531,0.347938162,1.771955689,0.898334712,0.949414257,0.572070801,0.468544923
20080160,0.904247142,0.983100379,1.903571766,0.658766773,0.842619704,1.4552897,0.261503702,0.816355162,0.901848885,0.372873242,1.826008663,1.523501865,2.967229063,1.00475985,0.54734156,0.589406172,0.75135801,1.517848671,1.614721771,2.021131257,-0.058223345,0.665913803,0.546401723,-0.224438846,1.305850119,1.993498311,1.44867247,1.55344581,1.137800253,0.697117185,2.034008035,1.094751992,0.197330562,1.001448402,0.423105759,0.414100962,3.143449582,0.830055981,1.591431072,-0.067105963,-0.210782906,0.892623262,0.878566726,0.995713481,0.829616423,1.514615158,0.952129849,3.165650723,2.053436935,1.650216848,-0.030466259,-0.131014595,-0.01691652,1.002587384,1.980085188,0.473053723,0.815092663,2.430851107,1.472268342,1.225030417,2.331272023,-0.239628863,-0.418762722,0.535719624,0.13582709,1.102674968,1.154360551,2.218839892,2.077941549,1.290572625,2.121467673,1.37369183,1.117452134,0.922675398,1.410851058,0.741045486,0.912714136,-0.215869115,1.352363386,0.09776004,1.877659099,0.831881571,1.179528128,0.365938344,1.854583816,0.630844451,0.878173996,0.528097767,1.397294889,2.610756966,0.392657775,0.366092511,1.955356383,-0.051582972,0.208762897,1.849673043,0.898334712,1.175017645,1.174250591,0.91973633
20080161,0.779523398,0.751132874,1.757143168,0.410175538,0.357779001,0.803874311,-0.261503702,0.467703478,0.300616295,0.014341279,1.685546458,-0.326464685,2.526154473,0.33491995,0.578323158,-0.214329517,-0.63576447,1.835874107,1.602106757,1.978581125,-0.465786759,-0.203473662,0.381613902,-0.465880635,0.997728181,1.840152287,1.229545542,2.054557362,0.106668774,-0.016212028,2.095644642,0.700641275,-0.123331601,-0.011252229,0.390559162,-0.207050481,2.901645768,0.579721637,1.354866994,-0.922706994,-0.75395424,1.102652265,0.810984671,1.025886617,0,1.33430383,-0.595081156,1.055216908,1.610538773,0.15470783,-0.34383349,0.458551082,-0.718952118,0.683582307,1.222274807,0.436664975,0.319767122,0.093494273,1.102388118,0.047116554,2.218468538,-1.198144313,-1.423793255,0.535719624,-0.114930615,0.837216179,0.812032939,2.300265209,1.182828266,1.221742085,1.357739311,0.702819076,0.893961707,1.119311139,0.961943903,0.247015162,0.479174921,-0.899454646,1.365621851,-0.601600246,1.14000731,0.826372421,-0.017871638,0.069044971,1.887701384,0.037550265,0.904785329,0.455256696,0.396651452,1.766482325,-0.24541111,0.010874035,1.76814141,0.773744587,-0.46391755,1.927390398,0,0.968214539,0.391416864,0.772231447
20080162,0.296218891,0.011046072,1.610714571,-0.410175538,-0.280873235,0.152458921,-1.046014808,-0.076533296,-0.300616295,-1.003889497,1.545084253,-0.507833955,1.623956447,-0.33491995,-0.103271992,-0.812666085,-0.69356124,0.823974993,1.009201107,1.446704479,-0.943831065,-0.647416198,-0.182133908,-0.785535961,0.352139358,1.686806263,0.730423094,1.979390629,-0.106668774,0.016212028,2.157281249,0.105096191,-0.633102219,-0.765151588,0.358012566,-1.035252406,2.659841954,-0.276685327,0.623668934,-1.006589448,-1.110663773,0.829614561,0.497973043,0.593405004,-0.829616423,0.324560391,-0.773605502,0.811705313,1.16764061,-0.15470783,-0.857407563,0.294782838,-1.031907747,0.626617115,1.026710838,-0.436664975,-0.17555842,2.056874014,0.232081709,-0.047116554,3.83531849,-1.677402039,-0.502515266,0.535719624,-0.605997787,0.806586319,0.469705328,2.381690526,1.022986609,0.75713594,1.244594368,0.276868121,0.223490427,0.968052877,0.021376531,-0.684041987,0.045635707,-1.307207419,1.378880316,-1.128000462,1.173536937,0.440731958,-0.804223723,-0.545455268,1.413016241,-0.469378311,0.319335998,0.382415624,-0.396651452,0.324721016,-0.657701773,-0.594447245,0.863269041,0.412663779,-0.958762936,0.932608257,-0.898334712,0.112801694,0.301089895,0.425161134
20080163,0.171495148,-0.220921433,1.464285974,-0.658766773,-0.688808171,-0.180178725,-1.30751851,-0.42518498,-0.210431406,-1.032572054,1.404622048,-0.689203225,0.721758421,-0.6698399,-0.309815977,-1.411002654,-0.75135801,0.477038154,0.706440775,1.404154347,-1.351394479,-1.091358733,-0.546401723,-1.183404824,-0.180960503,1.53346024,0.231300646,1.327945612,-0.320006321,0.048636083,1.746370535,-0.087580159,-0.953764381,-1.001448402,0.026037277,-1.242302887,2.41803814,-0.22398336,0.387104855,-1.090471902,-1.280911505,0.798110211,0.266771273,0.160923391,-1.106155231,-0.685183048,-2.320816507,0.568193719,1.187772345,0.721969871,-1.270878216,0.131014595,-1.15032339,0.569651922,0.831146869,-1.309994925,-0.382466557,1.869885467,-0.471415971,-1.225030417,1.992861568,-1.917030901,-1.507545799,0,-1.097064958,0.775956459,0.127377716,1.99492027,0.863144951,0.292529795,1.131449426,0.340760764,0,0.642847613,-0.427530624,-0.741045486,0.13690712,-1.577043813,1.39213878,-1.308480536,1.207066564,0.055091495,-1.179528128,-0.842348641,0.684429742,-0.889941278,-0.266113332,0.309574553,-0.775273293,-0.220810291,-0.844214217,-1.033033322,0.436834937,0.051582972,-1.453608323,0.65282578,-0.898334712,-0.310204658,-0.481743832,0.277656251
20080164,-0.670390122,-0.706948587,1.317857376,-0.907358008,-0.942931574,-0.512816371,-1.830525914,-0.969421755,-0.811663996,-1.391104017,1.264159843,-0.870572494,0.741807266,-1.00475985,-0.516359962,-1.598540981,-0.80915478,-0.202379823,0.113535125,0.8722777,-1.617996111,-1.535301269,-0.910669538,-1.424846612,-0.601571403,1.380114216,-0.267821801,1.252778879,-0.533343869,0.081060138,1.808007142,-0.481690876,-1.085318089,-1.10834458,-0.455652356,-1.449353368,2.176234326,-0.777354014,0.150540777,-1.174354356,-1.451159237,0.042005801,0.11737936,-0.040230848,-1.106155231,-0.036062266,-1.130654196,0.324682125,1.20790408,0.412554212,-1.484142026,-0.786087568,-1.268739033,0.51268673,0.6355829,-1.346383673,-0.733583397,1.68289692,-0.34087001,-0.235582772,1.880058083,-2.156659764,-1.549422071,-0.535719624,-1.107513196,0.745326599,-0.214949896,1.608150014,0.703303293,-0.17207635,1.018304483,-0.085190191,-0.223490427,0.143695349,-0.876437778,-0.798048985,-0.821442722,-1.571047448,1.10045256,-1.661920681,1.24059619,-0.203838531,-1.143784851,-0.980438583,0.209744598,-1.310504246,-0.239501999,-0.182102678,-0.946554602,-0.467598263,-1.256504881,-1.304884196,0.010400832,-0.309497835,-1.414948527,0.373043303,-1.347502067,-0.73321101,0.120435958,-0.268979493
20080165,-1.153694629,-1.19297574,1.171428779,-1.441829163,-1.12014921,-1.16423176,-1.830525914,-1.318073439,-1.182424093,-2.079485387,1.123697639,-1.051941764,0.300732675,-1.3396798,-0.96042953,-1.786079309,-0.86695155,-0.549316662,-0.189225208,0.340401054,-1.884597743,-1.766521339,-1.274937353,-1.666288401,-0.909693341,1.226768192,-0.486948729,0.601333862,-1.564475348,-0.632269075,1.397096428,-1.07723596,-1.405980252,-1.215240758,-0.787627644,-1.656403849,1.934430512,-1.027688357,-0.086023301,-1.25823681,-1.80786877,-0.472565256,-0.441061838,-0.472712461,-1.659232846,-1.045805704,-2.6778652,0.081170531,1.228035814,0.103138553,-1.597302415,-0.196521892,-1.581694661,0.455721538,-0.122227481,-1.382772421,-1.084700236,1.495908374,-0.877558962,-1.413496635,1.767254598,-2.156659764,-1.591298344,-1.071439248,-1.358270901,-0.224618975,-0.557277507,0.753184184,0.543461636,-0.636682495,0.254576121,-1.000984745,-0.893961707,-0.355456916,-0.833684716,-1.292079308,-0.730171309,-1.702967463,0.808766339,-1.842400755,1.274125817,-0.716189432,-1.930136936,-1.277331956,-0.264940545,-1.471970385,-0.824951329,-1.092616069,-1.117835911,-0.4156429,-1.443017324,-1.57673507,-0.176814141,-0.670578642,-1.731958853,-0.264239006,-1.347502067,-0.940014116,-0.662397769,-0.416484376
20080166,-1.636999136,-2.187122191,1.025000182,-2.262180239,-1.374272613,-2.134424894,-2.092029616,-1.862310214,-1.783656683,-2.108167944,-0.09364147,-1.233311034,-0.140341915,-2.0095197,-2.117075845,-1.973617636,-0.92474832,-0.896253501,-1.362421494,-1.170128622,-2.221680266,-2.210463875,-2.038165156,-2.064157264,-1.555282164,1.073422168,-0.986071177,-0.050111155,-1.777812895,-1.718474922,0.041091071,-2.478518509,-2.293967779,-1.322136936,-1.718460314,-1.863454331,1.692626698,-1.884095321,-0.32258738,-1.727978552,-2.164578303,-1.711736373,-1.572172037,-1.599176197,-1.659232846,-1.226117033,-1.487702889,-0.162341063,-0.60395204,-1.392370466,-1.910669646,-0.360290135,-1.700110304,-0.911443076,-1.442284272,-2.256102371,-1.868443181,1.308919827,-1.247439186,-0.42404899,1.654451113,-2.635917489,-1.633174616,-2.142878497,-1.849338073,-1.899051334,-1.448921519,-0.101781646,0.383619978,-1.10128864,0.792014598,-1.4269357,-2.011413841,-1.550397185,-1.52842198,-1.786109632,-2.21333178,-1.972803857,-1.007643308,-2.1958409,-0.620298095,-1.608671647,-1.483345979,-1.733028762,-0.739625689,-1.892533352,-2.634521987,-2.00312946,-1.28911722,-0.662430872,-2.081086209,-1.931953546,-0.842467378,-1.031659449,-2.226804239,-0.901521315,-2.245836779,-1.579223715,-0.752724738,-1.56181641
